H_sed,Vs_sed0,Vs_sedz,K_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
0.787510479487817,0.81701855907145,3.5,2.193000289645117,24.34046061227633,3.809406733775724,1.645007640059933,38.024539515350284,4.009492279737794,1.8943814238156584,4.587124708404207,1.7595268488429658,43.475425639018226
0.8373414253030955,0.8337621879182424,3.422489679099236,2.2197883720402634,23.006353528226548,3.80147773106677,1.6163636572800595,38.174665084871435,3.9960986859665235,1.8927326214279843,4.615394973359083,1.753427451037559,43.480193792805196
0.5314087309024526,0.8277261937648314,3.49804056921751,2.2488866763956983,23.814452111209505,3.8487974509389042,1.5717423876702536,38.65135560416583,4.025991990915661,1.8819007429669987,4.6248818995754,1.7576280575226266,43.48257861673677
0.71400983047858,0.8218994537716076,3.1667981953247475,2.2501375792831184,24.991315870091178,3.8019002736727847,1.6454905623264993,38.3848415907963,4.03813624716598,1.8863769472874576,4.614283214524898,1.75,43.48393046256273
0.5838664400388329,0.8201155177447195,3.321277216283884,2.243920197485017,23.322879956456177,3.851584533363505,1.567032177323965,38.459321275867204,3.999221458189361,1.8923826104586141,4.603582556790738,1.7527062024699949,43.48707846760889
0.7824390583985996,0.8322948343744386,3.335115615482031,2.2190115652401023,23.125167716435993,3.8126800916998147,1.618365875989527,38.06157706596812,3.9947280242550205,1.9,4.587521061205501,1.7615550879071944,43.48735036792327
0.46988206103511415,0.7844641307375606,2.5271578484215516,2.208975973199571,24.66734604317805,3.70472022639898,1.6218600210723162,37.756512414378264,4.033694689697476,1.896924376164219,4.621799176418093,1.7726376877585004,43.48840315896536
0.6107236587894067,0.8280848457050924,2.8999359991083113,2.181542462248945,23.89924939553442,3.8137489288543933,1.6040577138720982,38.54743328117864,4.02360551063553,1.9,4.618458646648635,1.7611394832565745,43.48931314344104
0.7739551327850401,0.8273920738601218,3.2311283082657383,2.15289649654222,23.95394292522408,3.8025525623789926,1.62447821624203,37.860338350875004,3.9527410650447345,1.8832351685175908,4.551547777032068,1.75,43.493137474716235
0.7675325100706069,0.8264812682760395,3.049441316957259,2.331500268947333,24.746568766077058,3.8162951113138877,1.6043916042546242,37.83026514637232,3.972016778494545,1.9,4.586368791231964,1.7523357775401402,43.498421188486866
0.8472524962446374,0.8220517983322024,3.5,2.2368646168439774,23.395225815144727,3.8349418738257746,1.608646767379223,38.2051456628089,4.004717655198831,1.8964919569662622,4.576173269043155,1.7756346151668068,43.50269365385772
0.4757327401399216,0.7819777510995468,2.725740308733322,2.2290804353649327,24.0164444777867,3.7782292017011385,1.6335164349852096,37.83941936171742,4.0189320750721675,1.8804023191593373,4.631170481345049,1.7551552314268262,43.5044141938213
0.9264529009519156,0.8192135395085496,3.5,2.311233541852895,24.32406682863128,3.788005259466494,1.575467344631296,38.36681606154369,4.0437839513543485,1.8958351639367987,4.638308216165688,1.7599945916535527,43.509754122959414
0.6795397754193946,0.8260096636394092,2.882741482615323,2.162079997940422,25.0,3.8078672377865708,1.6287236653886785,37.94497846931721,4.011853206683151,1.8955222379152024,4.574529771365006,1.7606043263801738,43.512268830158874
0.7858318420490306,0.8226289321109506,3.311236364459338,2.165510212618177,24.227298712577014,3.811656504032619,1.60609972468864,38.29497467451781,4.042881029582396,1.9,4.676542627242188,1.7591641877042716,43.51507923124155
0.6760409189116812,0.8268904292697968,2.8868647294296768,2.190691203818627,23.48575125174932,3.8557836199663256,1.55,38.2255035969243,3.9868119015373757,1.9,4.644920179800518,1.7547586259693637,43.51570369351818
0.9052725835167162,0.8265094452949501,3.3433351052009077,2.195683846335429,23.265992117605684,3.8323814701821415,1.6150635755425589,38.52876731136623,4.0655698222059735,1.8958263524474823,4.647345348455979,1.7619934341240788,43.518915980403165
0.891473477496382,0.8314953154031697,3.122020741377005,2.3100864633428757,24.21844231118041,3.7985618228457168,1.6132526347805134,38.42583137547794,4.048424091136844,1.9,4.622062817502615,1.7674861192514213,43.520123100578196
0.687930449413248,0.8303906175903554,3.2130817090662265,2.2176758157382586,23.3814865965921,3.7981569894519143,1.614280124324215,38.31144905201674,4.032341880657442,1.9,4.567486709802309,1.7656983456721174,43.521842259998415
0.6835231459204378,0.8296860788144664,2.9951144050869303,2.185456032614333,25.0,3.8105038744565785,1.6294256316065956,38.07958524832031,3.97526162493875,1.8850937046780007,4.572201342520957,1.75,43.523890692033376
0.7888164335376588,0.832758726360833,3.2021310844412603,2.175930484027555,22.982134874104606,3.8344934568184565,1.6022795662825653,38.57357667637043,4.018049033608837,1.889841802851767,4.594452807997874,1.7658676768023507,43.526218902418655
0.8356423885534578,0.8214557219848758,3.480656384309582,2.1553117765111587,23.670541109027365,3.8148541180597513,1.5901645775246651,38.004374172099226,4.0074286837687145,1.8832902448086493,4.603079091419709,1.7610171038501914,43.52644089344714
0.7539036770008658,0.8282739899495021,2.839740671032965,2.1444511073033135,24.67739319368625,3.812144180820868,1.6312442816314048,37.59872593740552,3.9882239037851654,1.9,4.58532000079883,1.75,43.530909185356975
0.7462315657244923,0.8210283337037961,3.5,2.2420879171381953,22.90672540264263,3.77503443347014,1.628727164322818,38.02949150320086,4.016376623393811,1.8875628593798863,4.603851824406218,1.7568571839182077,43.53344930658773
0.615677495432181,0.8312070618043235,2.3797237302313823,2.2229693258964702,24.86216577393843,3.757662413217497,1.6268313053905556,37.83014336116643,3.9637750928267463,1.9,4.600855503521091,1.7621634738421241,43.53411162533765
0.7659573172958019,0.8269343512639175,3.2176429287668125,2.19517615625273,24.784145102263036,3.814043490306773,1.6297342743816228,38.157478427131224,3.9648983474757737,1.8890867504981517,4.583115895959,1.7563017267761492,43.535105713166175
