H_sed,Vs_sed0,Vs_sedz,K_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle
0.9201929026147568,0.7920722431292389,2.7799917033810266,2.398943303450813,22.492744993706385,3.895354981723643,1.6586373907158896,38.024804309850275,3.914053456489608,1.8770493469773193,4.633704165527196,1.7593972496931207
0.6446309528214598,0.8014089946010516,3.2226212290878133,2.0611216079197936,23.868076161496035,3.8835468530362807,1.6664814053303298,37.17125082403583,3.9738261444132794,1.874599709734979,4.629259037190133,1.7514653931891095
0.7467927691800058,0.7590283798071334,3.281145769531783,2.0160587896462587,23.379798168756757,3.688374082889194,1.693313844927173,36.913983248985794,3.858201642577614,1.8260428956445534,4.650180501467282,1.755845063884097
0.8167148021880108,1.0126678856928408,3.047526711013627,2.034103663255962,23.287507956134725,3.7056956572138597,1.7007422278367577,36.15388219646282,3.838655622570149,1.8342927099733355,4.6086742756168535,1.756444700076674
0.7072922063648601,0.9189115428986674,3.154400049168564,2.242532904071319,23.126871307641657,3.6606419261168472,1.669853845289951,37.84524176519536,3.6419093701081158,1.808883369774839,4.6855092830641665,1.801735487201939
0.6611815067867686,0.8209317849922798,2.5231241404377798,2.258303717054874,24.012652137796707,3.6822502912110573,1.731306463881292,37.77064478357186,3.732340559276154,1.8042288002574975,4.692888588864161,1.784817773498916
0.4761406117389759,1.0028263390260155,2.5635778909386056,2.3797210379974385,24.081297127089506,3.7737498263289853,1.686939653599996,38.49656225002057,3.6527776530614275,1.8584506779756862,4.632961287410032,1.7928304408048399
0.25547249471384936,0.9803568972478592,2.5390913286639836,2.071345938849534,22.054828488183645,3.740905424557559,1.6720546390337023,37.829813235111814,3.6694651708107213,1.8772607811540658,4.747493810309368,1.7902074880632393
0.7561310127706364,0.5828075287912275,2.513595722104582,2.341013118102798,23.014089767412372,3.7278014220021323,1.6420918265715942,38.60949384219425,4.15473487683136,1.8914395335598215,4.830855615395563,1.784788730589607
0.31455700034389733,1.1198186833531565,2.5849249295718053,2.511153619506609,23.969691255036107,3.6650782580146566,1.6195265587418617,39.12383966156406,4.127918117970507,1.8985413192496963,4.808075095692968,1.78705739942841
0.36246571158255825,0.8177830046370467,2.4358371696522085,2.16436820167406,23.743758764619834,3.639457292069171,1.6357289889159743,38.59039643848552,4.015039095412848,1.8863161696597557,4.8313507453298445,1.7823376325466065
0.3740990846075056,0.5240810145863053,2.3505495914871988,2.236994805545656,24.230297085282487,3.6295275993830596,1.6379890501784038,38.475082039245635,4.4868580788580665,1.8642436036125223,4.835781285642473,1.7805884137055052
0.3549309449102034,0.6645523030564817,2.401605808572966,2.233246381959809,23.630038324435723,3.6987020190771482,1.6222190977989381,39.80052870657557,4.029951594212829,1.872391909930433,4.81708434582009,1.7860798865811416
0.33757471780954673,0.9209352018401548,2.435823359771479,2.5814919315555938,24.970919871661977,3.649203754574783,1.6175201336573677,39.542127438127366,4.073681338370864,1.8775206389534875,4.832800454270257,1.8020259981171898
0.14970031819978313,0.8627343497080311,2.486201652265944,2.3803019778569117,23.69547104306224,3.882115159153134,1.6679606715382715,38.29676428986737,4.132608115778995,1.8901321188035243,4.839471846426484,1.80260956590858
0.4736533960776794,1.0780057719289742,3.1426174854249047,2.5152537236641894,24.820168083766063,3.8590675557164786,1.6895914899325843,38.54400740442681,4.204118347058336,1.8858822225963285,4.564613709294631,1.7834423036066904
0.6447347463477155,0.6870758343503363,3.2567578385432228,2.537575397488161,24.513340221605546,3.8045667124799274,1.7031925920443078,38.68537845658615,4.2242513477595125,1.8857702361496755,4.5059913969349,1.7622889295701853
0.7081162469296489,1.0995590231562644,3.2809533879093924,2.9616005849433598,24.334906737164452,3.8356140088443538,1.7016364372541093,39.19732100348047,4.114481057877015,1.879974390913039,4.510586930644822,1.7878231932946496
