H_sed,sed_ratio1,Vs_sed1,Vs_sed2,VpVs_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle
8.115962034618498,0.1041720549303285,1.0801275055573494,1.8941493524560857,1.956931181940371,17.192468122374056,3.220230356199012,1.7040769195846723,42.44442329570098,3.611491317061829,1.7498429330597849,4.539204072672149,1.8023422427482678
8.360637224646808,0.17759471519025813,1.9019949384169714,1.734103044937346,2.185571533579992,23.305889382448314,3.24385383190123,1.6914861851312442,42.76542702202198,3.608792359134658,1.7579862702087365,4.51295216146181,1.8037974924435147
9.143916740633404,0.19169117847575662,0.7836165586194692,2.008147122308659,2.1698743786092303,16.91876688083564,3.3119804214733377,1.6560113329932704,43.07644826090544,3.6832568922629036,1.7418533169549266,4.50660907440813,1.7708125765840084
8.169196634735533,0.13007526702447866,1.3841152579560752,2.05854872386489,2.149645490117589,15.698489501801928,3.3438739561811373,1.8409549812844508,41.89806496025854,3.6172737818769694,1.770656390316814,4.57437471347926,1.861411964254977
8.151345783214992,0.21300787621150735,0.9368571710171992,1.9126728556487287,1.8122241526981457,16.61435077063522,3.2642319144053835,1.5971008307222632,38.75654084282603,3.610098098891562,1.7834962889593224,4.572104442075386,1.8635619087823845
7.959728868524492,0.23448116574025693,1.655884111246317,1.6703000104974466,1.8445912117809589,17.346011212824326,3.2540284661861167,1.6139399596442747,38.75424130197046,3.6288652644185593,1.782366303214572,4.574842686957752,1.8396784576471565
7.678472124084928,0.16035852016137828,1.3724647101534424,1.7086635723972217,1.8162085219044373,17.51042302305073,3.3354959906687225,1.829034792935126,39.99975842683695,3.808732383537642,1.7797458278944331,4.478639250085974,1.8308213181347501
7.277884048766522,0.18106471108591313,1.6810487993052787,1.534393877366002,1.8021191779807928,18.251021321747768,3.3365067462611995,1.7216873139527586,39.63510391612411,3.8205689584932925,1.7790130274282763,4.473680206588597,1.8346032120664864
6.724931423165117,0.24829873549728848,0.7779313212441509,2.0811162262029446,1.9027301260462874,17.17523860922416,3.4000343074706065,1.688346365137616,40.18772343548161,3.9262241386098835,1.8207077058384462,4.489220860810446,1.8243559736902801
6.720575831082718,0.2445342633683757,0.8035950505786931,2.0865936678560244,1.88293637116901,17.970426356192675,3.3842753352777803,1.7048868553804775,41.0225896620158,3.7949938666500453,1.7777702275777005,4.565334744078428,1.832439985247921
6.2410749806618995,0.17542912815554604,0.7951160029888547,2.1293036136791095,1.8756217968462447,18.058841370550528,3.369292122917849,1.7096115323076406,43.159012808591044,4.021245320999009,1.7694309983924523,4.535500755088564,1.8296604663148086
6.245138791144012,0.20328092269683856,0.9881820374488482,1.9522636288312925,2.0405325772076113,17.5318103835716,3.3964364275254058,1.7355254800147741,42.24598085492923,4.021027123353942,1.7558033443234133,4.54527445325716,1.8234592737163664
6.422786748385319,0.2022369017553035,1.0755252659777101,1.629085223177783,2.103183230342582,16.39888899013033,3.352606271371367,1.6838122869028045,41.936799748958656,3.984037004951074,1.7719988292619735,4.562067217421982,1.7574405995305358
6.3048605548927625,0.17194592716846274,0.7211033364986101,1.5762276826990882,2.354794058548153,16.506390552181358,3.2603126859650158,1.6678962644569852,41.19991200290689,3.87270897446403,1.7979422862043979,4.689415882372526,1.7739338013853065
