H_sed,sed_ratio1,Vs_sed1,Vs_sed2,VpVs_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
8.120535584814368,0.13262681713121466,1.1329024615542211,1.8465320394054203,1.870358645980296,31.45517539356091,3.6658541248774474,1.8020543685581871,47.05816054115981,4.1233095797984065,1.65,4.532548801532725,1.75,33.14486101409732
8.225429965647773,0.10577649073280633,1.0065261185639582,1.8563911548257823,1.903161069764976,31.12272314749194,3.5683550207882164,1.8398127855329867,47.146667750754126,4.088147767127366,1.742905835751627,4.60384835000021,1.765398449145645,33.145750530007284
8.445067964095838,0.1,1.0,1.9121963212207465,1.8395095121633083,31.682400433585762,3.5872336626757058,1.8309514386446513,46.393961706305376,3.9272806388243584,1.7822812768956255,4.581519113202987,1.7704213937078286,33.16613118239916
8.638860705392714,0.10514830582166845,1.0107847420365907,1.9440201799311152,1.9086108314819752,29.405695628547733,3.6479624803918673,1.8349771679324094,46.82154762955898,3.989359247426341,1.65,4.497021492095443,1.7533921860876411,33.17190143443214
8.227323340622558,0.10383556416165261,1.0,1.863196341904801,1.8441832657170436,30.918165557081608,3.5189753510770427,1.85,46.5757465418921,3.9816370543848905,1.7649976369386007,4.544644397824087,1.773053244145277,33.19488595773625
8.698304286184941,0.1,1.0,1.9690525823133247,1.8587400745869707,29.61320993976861,3.67905407849531,1.85,47.80494275979049,3.967834161093305,1.6839852473029129,4.545082907610677,1.75,33.199076477007154
8.342196710710663,0.10999331759299914,1.0791920931640924,1.8734347992523674,1.8295854184490061,30.427651715213536,3.6394827689035956,1.791474372225123,46.41405437230382,3.9888544410440785,1.6773916710156378,4.592324540176155,1.7556037658322057,33.211088696234
8.3310358031205,0.121491666263349,1.0769198863646767,1.92143941941485,1.9150005781612387,31.39544673750675,3.6323209507783103,1.85,46.81589150006423,4.053811729898282,1.7622465008195878,4.559327254712266,1.75,33.21734258136353
8.412272381362227,0.11173777311444338,1.0476407488571404,1.9311353722100706,1.9000123220544172,32.53466603348918,3.7781113167436167,1.8257466577527621,47.935318320177096,4.110086508861799,1.816641874117905,4.6567472203865075,1.7751089010912027,33.23785111896417
8.45021929652827,0.1,1.0,1.9128780437591517,1.9023983710931616,33.1536889785062,3.700748913862597,1.85,48.0,4.169610450468811,1.78363895259346,4.578796813650396,1.7738747507905235,33.24470401054291
8.619977871145503,0.1,1.0020973102683879,1.9598915307667932,1.8471940636063555,33.08503382878658,3.669447031142952,1.85,48.0,4.091725989248949,1.7113116414849552,4.588436558969531,1.8051229265380484,33.24797414766127
8.419685970701616,0.11261314885812271,1.0856137744982963,1.9042311777939318,1.8595996870396907,31.00429847419388,3.591116470014497,1.85,46.2339985575371,4.038892063159907,1.7865888749818928,4.591683037331712,1.7518817134664542,33.2492024922819
8.47718841086244,0.11252837725711348,1.0900698652734546,1.8945798684893316,1.8915193604220815,31.862596779307125,3.65618850353095,1.85,46.819915894965185,4.078455433512267,1.6745063930642041,4.513947883522739,1.783046803463383,33.25407265641966
8.690031749153546,0.10766832405508982,1.080298489255327,1.9737333662421692,1.850716854232146,32.520288430561365,3.740124881434813,1.848778561022674,47.73998819653478,4.094359930539562,1.7011708314467493,4.5586856230825905,1.75,33.284989537425936
8.45340761524676,0.10281093921584196,1.0,1.9077110699425137,1.8768545754863135,32.07081231748249,3.616202645180263,1.8097151553273636,47.16359603384996,4.12961835226402,1.7157633095872769,4.610409284212215,1.8022392638718918,33.28907670767363
8.459826957479327,0.1,1.0176618454296296,1.8952308204693162,1.8697261726402392,31.996798695515896,3.6448939927059323,1.782359732080076,46.84359362707131,4.009138352764811,1.7153222802378953,4.557490582537537,1.76734983589017,33.28985205241002
8.670837003570384,0.1,1.0,1.9519008705133412,1.8646465754193802,30.776555436617205,3.7538767153214363,1.840925085699349,48.0,4.099450981177276,1.70079709264328,4.541523850895974,1.75,33.30258217750909
8.442391257454615,0.1,1.0,1.921457100492402,1.849553095268095,31.34775214131758,3.5953915353530594,1.85,46.75161032704759,4.0036054613106415,1.7728695137675479,4.5310342173457245,1.75,33.33663185759903
8.419984556877619,0.11292816427735124,1.0608730803016122,1.9398242986563636,1.9303114180374874,30.9209935147329,3.6135074071576807,1.8316692593654198,47.72253721153616,4.080030041642433,1.7236651694675862,4.588512597852448,1.798864114796373,33.36599475335582
8.522762505529165,0.1,1.0,1.9391742774847442,1.8851038338378525,32.2547013828765,3.6579867527707184,1.8018310472534589,48.0,4.097584072903162,1.6916444645286024,4.548041338308763,1.7947684441529843,33.37093834584428
8.504893575665157,0.1,1.0376808136902158,1.9031431038184752,1.8990693190804757,31.54053203385533,3.712220602836069,1.8359063310432386,48.0,4.185891345178007,1.7032625888354094,4.612794571470565,1.7982642757374547,33.37855973804237
8.475144340007299,0.1,1.0201070823174785,1.903283363580231,1.8932070221061759,31.302143973608075,3.654463061515457,1.8443853489751916,46.9273463750406,4.174715332375487,1.7046015091475228,4.5639348159483655,1.7673340898313468,33.38396433258746
8.605892788218782,0.12062074697414467,1.150295963179315,1.9527429436400545,1.869892367292033,31.076021704427188,3.699177045757532,1.8376795191003716,48.0,4.130695566602323,1.8017483765718278,4.629021823120055,1.7750547547333324,33.391143736527994
8.547271794815506,0.1,1.0,1.9272008711695345,1.9030424267835993,31.80879287880486,3.60241983793976,1.8447850785516529,46.892013738884586,4.018992968524046,1.6864437121411058,4.46959381857132,1.7875882195708743,33.404398830838794
8.5572289413882,0.10251614789596428,1.0,1.9360926052431797,1.8838914032533172,32.88963426548351,3.6736528110151623,1.8464222747070747,48.0,4.128060694425616,1.7596598885885932,4.563205820849585,1.7987708015127395,33.44463274960831
8.73617121251605,0.1,1.0015556939736436,1.972657357566091,1.9057718234454142,31.268817670037425,3.706348888980047,1.812479909698771,47.93001741896806,4.011127982901725,1.65,4.445932254315345,1.7655839214520046,33.456749142564476
8.502187613920153,0.1,1.0,1.9273775647258182,1.884010304097777,31.941629490189072,3.7216285512858476,1.8430687006531112,48.0,4.188538523971194,1.7867560688222337,4.623073801378643,1.770172730034502,33.48564354386002
