H_sed,sed_ratio1,Vs_sed1,Vs_sed2,VpVs_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle
6.840385805229514,0.3345964156130745,1.0119201569437957,1.9641020044458795,2.425326019207376,24.26585428672778,3.4286607062912187,1.7992344330955814,45.038100083282394,3.8848166422401667,1.8250494732888483,4.7028124638599484,1.7772910173735847
6.268951189750123,0.5422731927733198,1.1329750856076237,1.511227218284207,2.527084387821976,26.97896569976906,3.4160571673512576,1.6902224993163175,46.41676398095629,3.884632506208248,1.827912737740277,4.691800924523795,1.7637404271442672
5.089751886172047,0.5443044673942414,1.4018786594680688,1.8912060204175165,2.701414611090116,27.765427022021978,3.400075875591542,1.6983011094131946,46.74598407511833,3.9360567461310025,1.8307753788266403,4.662509867742134,1.7650511475007709
5.274283932058636,0.6162691171004385,1.1685959923246407,1.750990074869739,2.654097179687855,27.690028655426293,3.328229612656951,1.7388817779816952,47.07834491810789,3.8375873326882206,1.8260428956445534,4.668205237016922,1.7645267448034359
5.407954065328141,0.44487312824079117,1.2268932468955753,1.794760764524767,2.2459503426550427,30.845983173677666,3.6001994202366987,1.7003646706384719,46.62866855110845,3.849466059485686,1.6547982727436024,4.454779767921721,1.8223938341900885
7.970985713466052,0.4764855120626236,1.3228796463185923,2.170435118701354,1.9960032586591852,22.15246769418029,3.556350578945428,1.7792131643624254,46.327873310708206,3.886035831477702,1.665188772895061,4.496057975528755,1.819353046674779
7.987629892550871,0.35196522776126193,1.6978087194089686,2.1194876977348827,2.023540145871542,22.554724947138492,3.7045353638088607,1.7846065717639223,47.36560806795911,3.8882141383487157,1.6611478029452396,4.478200373760811,1.8509369590732785
7.614018495954839,0.32003048965516034,1.8136975935580144,1.930898784868987,1.8771835231230236,21.59776791150243,3.4707242727005805,1.7285788118663288,47.804441420673456,3.941663883223281,1.6671294575079831,4.463766801970111,1.8711035225241976
7.694783982477219,0.36464585446972275,1.6847942961394429,1.9262663976284973,1.9877120650985232,31.423227686749776,3.414880928667053,1.7349116256104533,46.77717286215524,3.9303388704637037,1.6602225927735044,4.474296188075447,1.8396784576471565
8.058031022942412,0.4986382483694366,1.659198248376562,1.907963458131111,1.9673615348700486,28.09598474971363,3.660983823771647,1.7540555268798608,46.799405669357455,3.936182806462436,1.6789516825306832,4.498109624073844,1.838900266464461
6.596828490949225,0.5701590504219856,1.8175660933077178,1.5636031450554038,2.152638629902138,23.62465711582558,3.8372407326368227,1.734166173997863,44.76751194283386,3.9443557580917794,1.6757924215633786,4.5077921084886885,1.8778044212995133
7.783130675241557,0.7000370088989977,1.1331566921023053,1.5653553099631048,2.3680841210738124,21.241834490862722,3.7507632524171255,1.6201099182974399,42.292466611779105,3.691658731015267,1.6950359894426699,4.50323875954884,1.8884544562792371
7.566952677407468,0.7790376857584047,1.7342794398329107,2.6151113654320506,1.9980284237461785,25.265009579365156,3.6717243780778404,1.640338844930237,46.32164502471615,3.7949938666500453,1.732667372039214,4.430134372582738,1.8523890446157645
7.230762380084558,0.6998820901150629,1.2360928023910838,2.1293036136791095,1.8287884905453815,27.624603281350176,3.7519356483341886,1.6640577675726413,45.24919524839326,3.783530482233032,1.7405444345239762,4.52092294494132,1.8770880246000392
6.8722014266622615,0.7041026827105007,1.4814606519929199,1.879643649621349,2.27772399356981,31.031391558823643,3.560374385826308,1.631300453053138,43.84176752975263,3.7757455334815853,1.7065329536039116,4.520266288603806,1.8827881988547273
8.20847925715097,0.7084762513074871,1.199773398182808,1.8603623545097603,2.2085353031267463,28.96131380399023,3.5428099440097105,1.581709006128899,45.058916143318015,3.8025604009721032,1.704502239775488,4.489305276291487,1.8443353017771542
7.84727600104811,0.6071507717860328,1.8534155665579424,2.117307271982462,2.041822899805354,29.759906340957887,3.6189941984831613,1.8108641312918672,48.71895250097782,3.953882014614815,1.6756949739887366,4.444220667299723,1.833219108782223
8.124781622541146,0.7610155245696496,1.6550485068170862,2.285975096379902,2.1099956001453446,31.83538289635184,3.605182235321535,1.820618137499928,48.40107672847456,3.91565739545148,1.6992634243184674,4.501556513672286,1.8477216730538004
8.130639189219862,0.5820950145676301,1.3660945153973125,1.6721037242107013,1.9907473339635162,29.18051834012164,3.5688456044929406,1.8330586671155946,47.066430084217544,4.037297588263009,1.693787431170084,4.474458144201418,1.8265962960221538
6.408646134167739,0.5855288260351768,1.5774383103951286,1.6700600722576118,2.0953305453930975,26.035313162178767,3.7315656750560926,1.746354561043354,47.31814045092108,3.7907845144828185,1.6704815492836422,4.481446406011239,1.7570304638309568
5.661177249448571,0.271861051607838,2.0109095816940616,1.50521338695605,2.0252885090694095,27.07039435436897,3.4031141022813878,1.65755124882413,46.15281098206639,3.7040540726014406,1.6869555105357814,4.475356322247662,1.8477076366090066
5.613709407155477,0.5120418637230297,1.8715171563059956,1.8916965950771696,2.1402641436932486,24.122986774088517,3.463676689214897,1.6347162171832585,44.7415154380879,3.8537227020593314,1.6882983825754505,4.422514103925107,1.8321974005803638
6.451306054147176,0.28688048519039544,1.234961373253783,2.504696176186656,2.3458696947119337,25.283899621773237,3.4669466158165885,1.704273518969776,43.45857889308908,3.9149156967403043,1.7234410476806465,4.405810012715391,1.8743257311534427
7.534298422750915,0.28667799718283726,1.1937400797319226,2.245426297674773,2.4594576647759103,23.868078271138163,3.551151925615989,1.7160113694134116,44.88837588250519,3.9512606769689036,1.730883966268254,4.400331520323836,1.8125656768874079
8.338733947904643,0.2680754043669999,1.7090376792390949,2.2753491584642744,2.6356518055908724,23.78714897214179,3.5953398052095027,1.7168497676658525,45.04707692050545,4.001841608096339,1.7282170088151099,4.405036389931331,1.815320262375827
8.311208134028913,0.36172025133360697,1.6482727381225126,2.0138841775325513,2.119449235139565,26.05387096846144,3.434615357480956,1.7383678751232239,46.19687302067,3.9586383954955564,1.7413702084849718,4.6108605737799975,1.8121090565034685
7.202970913221918,0.3380309462686037,1.5237053320989267,1.5683628712221171,2.153028315714721,31.9800057909977,3.8437001435741407,1.56774044657293,42.77113034716943,3.773284271221858,1.6596487245775455,4.594209047612149,1.8299157512932214
7.589210930882389,0.46598228947313636,1.141554606091231,2.115484431564171,2.099683169898171,28.0610399402945,3.6558815154131477,1.848479474504906,42.461039202635874,3.7588914621692955,1.6537882405865238,4.598786163252298,1.7741486090328717
8.932554421244458,0.22560349146027317,1.2495085957410557,2.510447053700574,2.1952171640268796,22.465335295744545,3.431055773461327,1.7299606044976923,45.49930787139892,3.9455088689299505,1.6882221937655795,4.5775991845958215,1.8383521953787738
7.548215230438856,0.20112230094833006,1.394899865925013,1.8827488403238544,2.449579935870736,26.422345543788524,3.705114174817167,1.7088693866468008,46.657933963250954,3.995712759186284,1.6662119895809286,4.6079654377895976,1.8558200354691752
8.132058710152718,0.23947924981898633,1.3980068000070422,2.415532220669637,2.650179764618058,29.007613074737687,3.8128103780486344,1.7078920875656107,48.87498936013928,4.037779094991178,1.6694859957810833,4.655804696832551,1.890504400858244
5.480229393134654,0.2708995600050002,1.0045897945343856,1.9483559324785635,2.3073537221940565,24.91004208680436,3.711433531566313,1.675750829024836,46.04069412028156,4.04774034037649,1.6752472602376216,4.780663766472095,1.8874047295437588
7.088352467600334,0.12812393737486852,1.2192652113047737,2.1895402278394887,2.6223421026298754,26.35632302609534,3.5573724152872153,1.6863788876779153,47.228062898260255,4.194078005415282,1.6831713109745208,4.617323547327792,1.8573985553973988
8.145096508946212,0.15729632316522227,1.0694325316631321,2.1531559113000713,2.52324488305913,27.93279238775707,3.5124697307035784,1.6805022379076542,48.10125823925847,4.0651526074883915,1.687087578869279,4.739346156916027,1.8799256916175262
5.551435940984307,0.13752352839950147,1.0485115022577134,2.160200568284838,2.7478671835344652,33.32860681079863,3.434099582817145,1.6969043046851908,47.22611592234977,4.024799860063538,1.6846047432607107,4.6376422602429725,1.8974407310641808
6.429689062022925,0.20601352292746697,1.276134942079832,1.8266510083458742,2.694271043778529,25.531091775027427,3.548090624902879,1.6321512382341608,46.98829618012655,4.08280428517058,1.7977019409493138,4.658738308180305,1.862750536432624
6.800076941145271,0.2576813210631746,1.0367072214440978,1.7148825288874416,2.009815452369244,22.329203238982508,3.659763499495305,1.6326932775957508,45.70364751470739,3.9457004872558525,1.8065426529574788,4.610510299319264,1.887633357687086
6.4990664061921954,0.3774252402910778,1.2493526154453747,2.389436411623393,2.0141115092380035,22.05772212977131,3.6011942640963044,1.8197867717487628,45.97520249028983,3.8010461450441535,1.814173779376271,4.638092032673442,1.8589651787016355
5.172729188886704,0.5092725093879162,1.3271320278203382,2.297742968375231,1.930508421006985,24.42567282599617,3.643856287666801,1.831913172105617,45.96287179122237,4.123828931126234,1.8313920883759536,4.623811704688279,1.8527104111506323
6.210681167440169,0.5937081362189398,1.2431751643307383,1.8369908414288143,2.084133904819426,32.575693387488975,3.6598338388398712,1.5971379634054375,43.26589225457691,4.140019285634062,1.7832478270530954,4.581030722018836,1.844863731758823
6.512540590523904,0.6623329143659145,1.052330606239421,1.7860809762241499,2.151836668408038,34.59206664465658,3.4864580212836476,1.7393451673562326,41.38585991401336,4.103222091914137,1.822915821793589,4.572684063032188,1.8443443450438821
6.5237578804320675,0.41436267797414217,1.0098441315986038,1.9686948864549938,2.1875926618718284,21.557986537066665,3.4790584171171703,1.7921153774301528,42.83533874350489,4.279250264998887,1.840950116147365,4.682968264601593,1.8715273293058425
5.073237922950669,0.19063439577590496,1.1475810471484582,1.8068899389353732,2.0744242150994543,23.07579622083508,3.5300499771480514,1.7533278261713008,42.263331533644184,4.20894328849512,1.8448689896798687,4.695751376027779,1.8620268424162827
5.607505995090354,0.33054765607116104,1.047995050946514,1.873589887738023,2.5716301638331602,21.171824013215826,3.567059350037644,1.5525394932378795,44.90298066984473,4.145650030850279,1.8096107182414016,4.709271370677217,1.8968032852722176
5.3333063199931665,0.44487717326655996,1.122655931053217,1.6785541127114705,2.451223836091525,23.802134233912277,3.5304442152919675,1.563371394624569,45.71873769487987,3.767387114136133,1.8499872947692533,4.5696934251384285,1.8984106235999885
6.7642187439600825,0.4124473375826674,1.597256596324646,1.6451156632266817,2.400989039760103,33.14676181052345,3.425701941783912,1.5952332879741078,43.23816019053381,3.895936824606915,1.8109280727403245,4.4375344949095465,1.8032818638068944
7.310040546948437,0.4862594873481063,1.3954185495780254,1.6513382134903831,2.3797365709460134,32.53550073716975,3.610254075128618,1.6005786914026512,43.496960759773536,3.897938273316213,1.8341489656217431,4.774230588076481,1.832869909922689
7.981732629220224,0.17582338591946683,1.2501393759478376,1.6244823906858181,2.4301480936144735,28.87610797656813,3.61581421945088,1.6481896381789156,44.59542426773263,3.7703976220812594,1.8392242781281385,4.443072422206181,1.7902049353716827
7.96004005318895,0.24885517660475354,1.4953522721503087,2.1176040435416676,1.9789654847823288,27.833792529851195,3.6618983664554903,1.6922810470115586,46.58528209301282,3.807494862683811,1.7498767785247917,4.598567913388052,1.7802059795215128
8.123336315259571,0.28381920369264263,1.4046325507367559,1.946281157518683,2.290856179898482,28.804386698071117,3.669305247168144,1.6884498634111031,46.361944026604384,3.9860528961935997,1.7546279754347975,4.52572925719961,1.772388837517816
7.013469569697065,0.35543745820881456,1.065913848683235,2.2930661791143487,2.213527411489511,27.35978755273331,3.339238001461299,1.7081151457110895,46.539960735304206,4.11354428523853,1.8111705520766743,4.6886341210401055,1.7580904484893092
6.889428912751158,0.39764804824189603,1.1865533116721403,2.541541674900343,2.352241437191049,29.68225663615243,3.576903622594581,1.6308343468007416,46.824315043821,4.136308722344684,1.792699340893861,4.41257805783007,1.8303043579638227
8.139933274108866,0.4990670306126458,1.1945567946565594,1.5601243850381097,2.2996568092007252,27.243746484613652,3.5526143241538737,1.555582666456692,47.118226540323576,4.143349206411285,1.7234306117032254,4.4362479044692416,1.8158589053482357
7.664831947551469,0.5011604108610688,1.466099385227174,1.774693884943842,2.3529478144346965,30.15199652978574,3.5863360194166347,1.8167837736622896,46.48749313638759,4.156293607767987,1.6582019389540728,4.596828506875529,1.8040216318195526
7.367712161275561,0.6342725333642425,1.5880994329100642,1.7515335374183578,2.590397473772292,30.034828574734902,3.5871974787829113,1.809328896636787,47.83636150837513,4.172098986030619,1.652584107156545,4.632719522081992,1.8160316336412028
6.989685594437264,0.585678956067954,1.6128917989919005,1.7999461097753928,2.086871688212892,29.653970604863517,3.4196106811879012,1.764474592823085,48.82983914352982,4.175758804065348,1.6594165216262724,4.61485220718278,1.8076822676866058
7.109398342381441,0.5163732603207911,1.2584071677739364,1.7625274051821302,2.4568364704521324,29.087567366861997,3.471530819269918,1.7827094865551403,46.417212224717346,4.194445243386175,1.6524884978889627,4.589901153142749,1.7949951530430268
7.210256118952596,0.17465361624773676,1.1123847870694117,2.7600832056271942,2.276509557615531,27.5580359465481,3.4968267041859966,1.6710535956262478,44.99494691996546,4.350222849047994,1.7839176478664225,4.481118254959747,1.8060363894858642
7.062969931560646,0.24246282962650478,1.0896975470824266,2.6901396020774957,2.3478894473592056,25.599127677188605,3.253663771274984,1.6478746051171078,45.05970489249056,4.2502689305048005,1.7887462492285209,4.405307282596394,1.8287533848062452
6.899296677192741,0.31265403046865226,1.1930109403727829,1.854921502393251,2.1106493100626493,26.61297871858253,3.3277071978769106,1.66517731828512,43.37170714423457,3.9381004100003714,1.7158130551486306,4.769698834373133,1.8238044439123486
6.36657159733572,0.3240644579970924,1.225579649256039,1.6123971933682562,2.0967288267148265,20.417364807146672,3.233187178540164,1.659359085887091,43.90099565069127,3.6380309455380493,1.6952806637834905,4.761788260290122,1.7927667829572904
6.690351687822227,0.5233459427353186,1.24935463026619,1.6025413570280826,2.265424210564486,24.10655962138036,3.2102071653865947,1.6468613303082122,40.24595329525785,3.6163465758589486,1.6683769497137637,4.75218197696403,1.8827065649852193
5.8241475128804705,0.31722433485921225,1.604429713392222,1.6265921637363372,2.0909361934613746,22.214877560713642,3.347416187299185,1.700428934580938,41.72831662355793,3.6435996907011785,1.6694869911663748,4.422742299874802,1.8687921528271274
6.185221505742577,0.3486704719171282,1.7680087015890098,1.6393263633435444,2.6507544349434857,21.70224641148396,3.3544822850475526,1.5929971337789741,40.33424173892525,3.688805415727768,1.892800223025589,4.425359002715712,1.8537587409877252
6.3047683823149505,0.5002544222952567,1.4747040983368627,1.6128785941165034,2.6519361438475446,22.755710802818374,3.5146804189110603,1.5733437757234683,38.01264316238593,3.8179757621549135,1.8578330678101072,4.420758804074226,1.8532755848907045
6.166908782088994,0.4917170759357492,1.439342365029849,1.6481015728824606,2.6482537636519496,23.54049184753802,3.4911552517702535,1.5824471910663573,39.83720322810239,3.7083587223976835,1.882303585001331,4.460231859690925,1.8734603423706249
6.6698117506263,0.5404865081457507,1.2163036670257121,2.3378260937694977,2.6429261969757385,22.325847655026752,3.492141171733872,1.570473190772472,39.73104350074963,3.7563282190445073,1.8963963821082315,4.410504937285413,1.88333094646004
6.785903433687282,0.4414914140968036,1.3247440604108651,1.6847858795077784,2.5126492659966866,25.881977834886708,3.5169795992898365,1.5522383632383376,41.836254862973874,3.737430291337472,1.8878579166651888,4.721650343367074,1.8639233153430996
6.429420101015785,0.4742003756829687,1.2023297906536918,2.4323999851823492,2.5107211360527364,30.308748204385232,3.5478976812169325,1.5888910027249574,42.1280916958726,3.7224671346871396,1.8885876626290938,4.746351180656722,1.792354079517274
5.8714382996138506,0.35217733408337826,1.0072510517297908,2.4501371414305613,2.379018759079112,33.378107452347756,3.694264274994329,1.5706717438846935,48.43576188763817,3.7189827382490384,1.882991370105922,4.448090874326361,1.7798310505979742
6.213431084745267,0.4376612734902895,1.0453861353170752,2.0818117992507563,2.48911113882049,28.073365833833787,3.749902108583188,1.56137020425867,45.406397436488405,3.7773148708371656,1.890755526820558,4.506566261098842,1.7647529037801142
8.599958209060663,0.4239097509806278,1.2921683164723476,2.074749263937332,2.4871746399423027,28.13773970240974,3.6952504593305093,1.570460526236569,44.758327545133945,3.700335236745839,1.8653750480814826,4.485173627778825,1.7538998708195066
6.344332881625723,0.5181508939307186,1.2464509494931977,2.2109217205184244,2.5913038778328623,28.299413275073114,3.6492897254500893,1.8178023040923177,47.776770015862795,4.219493587753316,1.7881558944899043,4.838412766147367,1.7552666117623779
6.223067787218949,0.355217421049261,1.255992822874321,2.173643780144638,2.503047968869301,25.967159378384316,3.547624104432521,1.8256104846778076,48.9228545346742,4.2569314915284515,1.7080250813797366,4.799354695086656,1.7623814423702604
6.57569977352858,0.33532154916683155,1.2547303791163398,2.1680533889138576,2.5048284887646517,29.316748026694505,3.4683369233718793,1.8215584897512846,47.851688610668525,4.211329423155715,1.7220382111628556,4.872371537278896,1.8637662222623246
7.02902555087033,0.6349406085771377,1.422671077314356,2.455598372504377,2.5860366018949343,29.25007856755962,3.5028025491661845,1.742023092578687,48.264324262458736,4.3635192104011615,1.7149788848109875,4.814460767494434,1.8725998253461575
7.306316684991181,0.48878886856642434,1.0869383802980772,1.9109105528361732,2.5551147687066984,38.81353424019766,3.423913337733057,1.7966516088057911,47.99944751843971,4.020056769784601,1.6597910875270112,4.8096934630810235,1.873050744554703
7.055097309907895,0.41980264491838803,1.1085404400916303,2.2426959012940912,2.539746478667632,34.14350646468431,3.607882393606863,1.6455004799788753,46.29837022947788,4.026293877359058,1.6525932114365578,4.543001776568686,1.8707958881086124
6.421839184923006,0.2823601267737639,1.0002152984066395,2.617143302863198,2.4869371490617667,25.901489606139062,3.6567206786434276,1.7550457021021009,45.48685029178975,3.8200231731450183,1.8309627090624132,4.575877600597766,1.8889896404931281
7.555918575423234,0.3020410927953401,1.421145247867348,2.0393971363505625,2.498380530302672,26.858409254145872,3.249805303610021,1.5577180211266533,41.829350169616966,3.6773693942647956,1.6918923790406506,4.613648411513429,1.8706876260241854
7.431928694234411,0.40603605833850775,1.3990827531261054,2.0362725535548645,2.348427223267416,28.18306021338228,3.243602898215057,1.5603323643574367,41.19469322258611,3.7346012325004208,1.6825334888380516,4.5780986239504475,1.8717430019657597
8.653379404440596,0.20096285311021206,1.4563542988323315,1.82679913879069,2.363309883332382,25.967803614938987,3.2565138959234203,1.6185603953546766,43.260897944608494,3.774325747354342,1.6604852803210115,4.477872229217921,1.8752724906549454
