H_sed,sed_ratio1,Vs_sed1,Vs_sed2,VpVs_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
5.037678726077426,0.14512444746138786,1.022271945024198,1.8223215633859835,1.9359743224945454,28.885785158835834,3.716615505311051,1.85,46.10770542668084,3.9582068766559,1.7341365937359217,4.6084554491513,1.8071242677209396,43.17349193725887
4.960654420320092,0.14549244070636408,1.0,1.8058339309584164,1.9185732192532488,28.173281691357744,3.696706062951285,1.8196270400811942,46.14906692017912,4.036097905319091,1.7416912037483612,4.629444968773448,1.7998305890000081,43.62977395782558
5.407502853217041,0.12329004558181958,1.0,1.9076880612675329,1.9064550417198718,29.980096436787363,3.8256711554966465,1.7690359639837816,46.466716124173736,3.84975275046087,1.8092885810512,4.551553512780473,1.75,44.01394860025756
5.457211593756513,0.12323423419225024,1.0012560156115964,1.9261271063799226,1.9102405594610057,33.050739062548224,3.813540757208423,1.7548517554571283,46.43282898656523,3.8625106794891515,1.8196323660576808,4.549874909217261,1.766488325339121,44.09540841326585
5.053444455324812,0.14097556570684772,1.0,1.8324744428800426,1.9457653761212192,28.36702208555097,3.6542416211271758,1.85,46.10937163027569,3.9608452770192493,1.723799090722704,4.648936656202266,1.7916788040816023,44.4992058376383
5.275799406202252,0.13772538434729445,1.0262295393280323,1.9118857557142794,1.9123888903793191,33.13769626648026,3.7870079045040814,1.8032744065602402,46.81879696009649,4.117427830788752,1.65,4.594784953727411,1.7917830996604989,44.53653014165924
5.003998966878584,0.14859529092660304,1.0307419951470453,1.795246170394501,1.9500690406538719,28.22105382674738,3.77628289180853,1.8195877572392747,46.72110095076731,4.038988127819628,1.65,4.667410167483116,1.75,44.57506590211788
5.056063362750011,0.12882652112312232,1.0,1.7961535549503513,1.9202091278111133,26.782039558577974,3.751861744663811,1.8004161254517368,46.058142921658614,3.963086840558193,1.7318068638666297,4.662252496640315,1.8240974410205602,44.7535131598787
5.318170536308918,0.12272447223040714,1.0262799968549943,1.8764589034189378,1.9491967318426027,29.37854384862682,3.7532167027603265,1.8325768982796775,46.86595369461765,3.9554666846877686,1.7420689514093186,4.639930131330018,1.8265690062262854,44.855880049829395
5.1858661292715444,0.14882434541858064,1.0833137724442519,1.8775042725337454,1.9126775367234,28.890567835815443,3.704402533646302,1.8196347902253813,46.00225990455729,3.8965666965684083,1.7568857883325302,4.638118970840517,1.8263360265717927,44.932033448093
5.1116880112946825,0.15722073357275834,1.0810692267060873,1.8599900079067,1.887047173482081,28.5786852494722,3.723018519961107,1.85,46.06854305794283,3.9400678250728016,1.778594707500658,4.626821038364835,1.8157498830403234,45.04505033362415
5.10665878959518,0.1390617611742443,1.007782513581434,1.819650653141993,1.8883772398427576,27.901024736718504,3.7393755776442856,1.8206532183724187,45.67826325192116,3.8748497705303704,1.787615099545024,4.679001844369436,1.8225189232265964,45.176566742387536
5.192627597195067,0.15491225571219716,1.1070428785018274,1.8772095538589515,1.8263259339662838,28.06439856923317,3.729479322831393,1.8488534852211946,46.71713321156271,4.000232502133849,1.7812740610948243,4.651624733224738,1.7968758103785423,45.19147074440841
5.421777847320868,0.13543719564956638,1.065306074412934,1.9442657238573198,1.9121585083385215,31.84966515851312,3.7479364522415093,1.8270330391016305,46.75213142125046,3.994873643576833,1.7658983987061136,4.643402796665437,1.7918352222966734,45.20566285121776
5.336922757350887,0.13774214774187268,1.0009138907186614,1.9415744085569138,1.8848084132884257,25.237229227437826,3.752138117424126,1.8156285657715148,47.036687112980644,4.081270699257129,1.7194130692183764,4.6969820451303725,1.8281942058569816,45.23262156677298
